size	colour	x	y	key	showSelectedlegendcolourfill	clickSelects	showSelected1	PANEL	fill
2.12320100634678	#F8766D	6.02	65.3735853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1982	3	#F8766D
2.12573894448901	#F8766D	5.894	65.4535853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1983	3	#F8766D
2.12817307229245	#F8766D	5.752	65.5395853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1984	3	#F8766D
2.13045377654459	#F8766D	5.6	65.6365853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1985	3	#F8766D
2.13252441893725	#F8766D	5.446	65.7455853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1986	3	#F8766D
2.13439919313264	#F8766D	5.299	65.8585853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1987	3	#F8766D
2.13617738633576	#F8766D	5.167	65.9725853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1988	3	#F8766D
2.13799817678213	#F8766D	5.052	66.0845853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1989	3	#F8766D
2.13994088262385	#F8766D	4.958	66.1975853658537	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1990	3	#F8766D
2.14205141710458	#F8766D	4.882	66.3101219512195	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1991	3	#F8766D
2.14425058003489	#F8766D	4.82	66.4226585365854	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1992	3	#F8766D
2.14634508245288	#F8766D	4.766	66.5357073170732	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1993	3	#F8766D
2.14808075801474	#F8766D	4.716	66.648243902439	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1994	3	#F8766D
2.14929583407369	#F8766D	4.664	66.759756097561	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1995	3	#F8766D
2.14992902325907	#F8766D	4.608	66.8677073170732	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1996	3	#F8766D
2.15006080217605	#F8766D	4.544	66.9716097560976	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1997	3	#F8766D
2.14984378742082	#F8766D	4.471	67.0729024390244	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1998	3	#F8766D
2.14949913336914	#F8766D	4.39	67.1726341463415	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	1999	3	#F8766D
2.14919408054134	#F8766D	4.3	67.2737317073171	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2000	3	#F8766D
2.14898389327596	#F8766D	4.204	67.3792682926829	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2001	3	#F8766D
2.14883253660583	#F8766D	4.106	67.4937317073171	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2002	3	#F8766D
2.14869723758621	#F8766D	4.008	67.6171463414634	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2003	3	#F8766D
2.14850176840164	#F8766D	3.914	67.752512195122	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2004	3	#F8766D
2.14819547584081	#F8766D	3.824	67.8998536585366	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2005	3	#F8766D
2.14777848639232	#F8766D	3.74	68.0591707317073	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2006	3	#F8766D
2.14729732552925	#F8766D	3.661	68.2274878048781	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2007	3	#F8766D
2.1468063781569	#F8766D	3.587	68.402756097561	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2008	3	#F8766D
2.14638296176744	#F8766D	3.517	68.5830487804878	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2009	3	#F8766D
2.14608295245417	#F8766D	3.451	68.7648292682927	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2010	3	#F8766D
2.14592197945492	#F8766D	3.39	68.9481219512195	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	2011	3	#F8766D
5.35272813111463	#C49A00	2.85	69.8682926829268	France	Europe & Central Asia (all income levels)	France	1960	3	#C49A00
5.37588131528909	#C49A00	2.87	70.1170731707317	France	Europe & Central Asia (all income levels)	France	1961	3	#C49A00
5.40065139503617	#C49A00	2.89	70.3146341463415	France	Europe & Central Asia (all income levels)	France	1962	3	#C49A00
5.42561208081269	#C49A00	2.89	70.5146341463415	France	Europe & Central Asia (all income levels)	France	1963	3	#C49A00
5.44890011881848	#C49A00	2.87	70.6634146341463	France	Europe & Central Asia (all income levels)	France	1964	3	#C49A00
5.46925921046233	#C49A00	2.84	70.8121951219512	France	Europe & Central Asia (all income levels)	France	1965	3	#C49A00
5.48607339060411	#C49A00	2.8	70.9609756097561	France	Europe & Central Asia (all income levels)	France	1966	3	#C49A00
5.49982663045328	#C49A00	2.75	71.1609756097561	France	Europe & Central Asia (all income levels)	France	1967	3	#C49A00
5.51171569457517	#C49A00	2.69	71.309756097561	France	Europe & Central Asia (all income levels)	France	1968	3	#C49A00
5.5234918874221	#C49A00	2.62	71.4585365853659	France	Europe & Central Asia (all income levels)	France	1969	3	#C49A00
5.53636624016908	#C49A00	2.55	71.6585365853659	France	Europe & Central Asia (all income levels)	France	1970	3	#C49A00
5.55079616999249	#C49A00	2.47	71.9073170731707	France	Europe & Central Asia (all income levels)	France	1971	3	#C49A00
5.56626626736202	#C49A00	2.38	72.1073170731707	France	Europe & Central Asia (all income levels)	France	1972	3	#C49A00
5.58185589856017	#C49A00	2.28	72.3560975609756	France	Europe & Central Asia (all income levels)	France	1973	3	#C49A00
5.59622361745149	#C49A00	2.18	72.6048780487805	France	Europe & Central Asia (all income levels)	France	1974	3	#C49A00
5.60847399629768	#C49A00	2.09	72.8536585365854	France	Europe & Central Asia (all income levels)	France	1975	3	#C49A00
5.61831114340918	#C49A00	2.01	73.1024390243903	France	Europe & Central Asia (all income levels)	France	1976	3	#C49A00
5.62622779603114	#C49A00	1.94	73.3512195121951	France	Europe & Central Asia (all income levels)	France	1977	3	#C49A00
5.6330728709412	#C49A00	1.89	73.6024390243903	France	Europe & Central Asia (all income levels)	France	1978	3	#C49A00
5.64005917437343	#C49A00	1.87	73.8512195121951	France	Europe & Central Asia (all income levels)	France	1979	3	#C49A00
5.64805629225951	#C49A00	1.85	74.0512195121951	France	Europe & Central Asia (all income levels)	France	1980	3	#C49A00
5.65731547229508	#C49A00	1.85	74.3	France	Europe & Central Asia (all income levels)	France	1981	3	#C49A00
5.6675622611584	#C49A00	1.86	74.5	France	Europe & Central Asia (all income levels)	France	1982	3	#C49A00
5.67849641747129	#C49A00	1.86	74.8	France	Europe & Central Asia (all income levels)	France	1983	3	#C49A00
5.68961965137018	#C49A00	1.86	75	France	Europe & Central Asia (all income levels)	France	1984	3	#C49A00
5.70055585750885	#C49A00	1.86	75.3	France	Europe & Central Asia (all income levels)	France	1985	3	#C49A00
5.7112884706174	#C49A00	1.85	75.6	France	Europe & Central Asia (all income levels)	France	1986	3	#C49A00
5.72191277427695	#C49A00	1.83	75.8	France	Europe & Central Asia (all income levels)	France	1987	3	#C49A00
5.73229445452503	#C49A00	1.81	76.1	France	Europe & Central Asia (all income levels)	France	1988	3	#C49A00
5.74228525861854	#C49A00	1.79	76.3487804878049	France	Europe & Central Asia (all income levels)	France	1989	3	#C49A00
5.75179273920159	#C49A00	1.77	76.6	France	Europe & Central Asia (all income levels)	France	1990	3	#C49A00
5.75654002274931	#C49A00	1.75	76.8487804878049	France	Europe & Central Asia (all income levels)	France	1991	3	#C49A00
5.76590142313265	#C49A00	1.74	77.1	France	Europe & Central Asia (all income levels)	France	1992	3	#C49A00
5.77408121697567	#C49A00	1.73	77.3	France	Europe & Central Asia (all income levels)	France	1993	3	#C49A00
5.78112334750897	#C49A00	1.73	77.6487804878049	France	Europe & Central Asia (all income levels)	France	1994	3	#C49A00
5.78796778351863	#C49A00	1.74	77.7512195121951	France	Europe & Central Asia (all income levels)	France	1995	3	#C49A00
5.79468524866914	#C49A00	1.75	77.9536585365854	France	Europe & Central Asia (all income levels)	France	1996	3	#C49A00
5.80140552302547	#C49A00	1.77	78.3048780487805	France	Europe & Central Asia (all income levels)	France	1997	3	#C49A00
5.8084182053817	#C49A00	1.78	78.4560975609756	France	Europe & Central Asia (all income levels)	France	1998	3	#C49A00
5.81822542128967	#C49A00	1.81	78.6073170731707	France	Europe & Central Asia (all income levels)	France	1999	3	#C49A00
5.83132130660681	#C49A00	1.89	78.9585365853659	France	Europe & Central Asia (all income levels)	France	2000	3	#C49A00
5.84528419495887	#C49A00	1.9	79.0585365853659	France	Europe & Central Asia (all income levels)	France	2001	3	#C49A00
5.85928513401952	#C49A00	1.88	79.2609756097561	France	Europe & Central Asia (all income levels)	France	2002	3	#C49A00
5.87297845496387	#C49A00	1.89	79.2634146341464	France	Europe & Central Asia (all income levels)	France	2003	3	#C49A00
5.88725615291454	#C49A00	1.92	80.1634146341463	France	Europe & Central Asia (all income levels)	France	2004	3	#C49A00
5.90192883301139	#C49A00	1.94	80.1146341463415	France	Europe & Central Asia (all income levels)	France	2005	3	#C49A00
5.91554948315943	#C49A00	2	80.5146341463415	France	Europe & Central Asia (all income levels)	France	2006	3	#C49A00
5.92767688144758	#C49A00	1.98	80.8146341463415	France	Europe & Central Asia (all income levels)	France	2007	3	#C49A00
5.93866334078043	#C49A00	2.01	80.8682926829268	France	Europe & Central Asia (all income levels)	France	2008	3	#C49A00
5.94880423379516	#C49A00	2	81.0682926829268	France	Europe & Central Asia (all income levels)	France	2009	3	#C49A00
5.95881235162729	#C49A00	2.03	81.3682926829268	France	Europe & Central Asia (all income levels)	France	2010	3	#C49A00
5.96916157784416	#C49A00	2.03	81.6682926829268	France	Europe & Central Asia (all income levels)	France	2011	3	#C49A00
2.3414739768014	#FB61D7	4.105	39.5681707317073	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1960	3	#FB61D7
2.34321280108285	#FB61D7	4.155	39.9256341463415	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1961	3	#FB61D7
2.34516885244985	#FB61D7	4.207	40.3700975609756	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1962	3	#FB61D7
2.34740126173347	#FB61D7	4.259	40.9200731707317	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1963	3	#FB61D7
2.34998464319811	#FB61D7	4.311	41.5785365853659	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1964	3	#FB61D7
2.35295602533506	#FB61D7	4.363	42.335512195122	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1965	3	#FB61D7
2.35635237855874	#FB61D7	4.42	43.1694878048781	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1966	3	#FB61D7
2.36012152119621	#FB61D7	4.482	44.0414634146342	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1967	3	#FB61D7
2.36410957271239	#FB61D7	4.552	44.9199268292683	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1968	3	#FB61D7
2.36811302605248	#FB61D7	4.626	45.7884146341463	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1969	3	#FB61D7
2.37199662621339	#FB61D7	4.704	46.6358780487805	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1970	3	#FB61D7
2.37571276622398	#FB61D7	4.781	47.4603658536585	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1971	3	#FB61D7
2.37931975278869	#FB61D7	4.854	48.2733658536585	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1972	3	#FB61D7
2.38292014628237	#FB61D7	4.919	49.0828780487805	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1973	3	#FB61D7
2.38666097341095	#FB61D7	4.976	49.8903902439024	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1974	3	#FB61D7
2.39064774117734	#FB61D7	5.023	50.6999024390244	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1975	3	#FB61D7
2.39490138533389	#FB61D7	5.062	51.5149268292683	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1976	3	#FB61D7
2.39939074714207	#FB61D7	5.095	52.3379268292683	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1977	3	#FB61D7
2.40410260215004	#FB61D7	5.124	53.1674146341463	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1978	3	#FB61D7
2.40901099187315	#FB61D7	5.149	54.0018780487805	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1979	3	#FB61D7
2.41409553944821	#FB61D7	5.17	54.8438292682927	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1980	3	#FB61D7
2.41935069949914	#FB61D7	5.185	55.6982682926829	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1981	3	#FB61D7
2.42478063808501	#FB61D7	5.195	56.5577073170732	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1982	3	#FB61D7
2.43038658108532	#FB61D7	5.197	57.4076341463415	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1983	3	#FB61D7
2.43617030825699	#FB61D7	5.194	58.2290975609756	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1984	3	#FB61D7
2.44212756855931	#FB61D7	5.189	58.9950975609756	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1985	3	#FB61D7
2.44825386318601	#FB61D7	5.185	59.6776585365854	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1986	3	#FB61D7
2.45452962973688	#FB61D7	5.185	60.2577804878049	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1987	3	#FB61D7
2.46092052322977	#FB61D7	5.186	60.7234878048781	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1988	3	#FB61D7
2.46738236847669	#FB61D7	5.187	61.0672682926829	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1989	3	#FB61D7
2.47388428714621	#FB61D7	5.178	61.2891219512195	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1990	3	#FB61D7
2.48041035226286	#FB61D7	5.15	61.3965365853659	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1991	3	#FB61D7
2.48695984052635	#FB61D7	5.097	61.4129756097561	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1992	3	#FB61D7
2.49353279625544	#FB61D7	5.015	61.3609512195122	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1993	3	#FB61D7
2.50013431887303	#FB61D7	4.906	61.2554878048781	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1994	3	#FB61D7
2.50676685946535	#FB61D7	4.774	61.0976097560976	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1995	3	#FB61D7
2.51343484982295	#FB61D7	4.625	60.8794390243903	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1996	3	#FB61D7
2.52013159702788	#FB61D7	4.472	60.6049512195122	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1997	3	#FB61D7
2.52683450031066	#FB61D7	4.322	60.2926829268293	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1998	3	#FB61D7
2.53351667123764	#FB61D7	4.181	59.9720487804878	Gabon	Sub-Saharan Africa (all income levels)	Gabon	1999	3	#FB61D7
2.5401639298719	#FB61D7	4.051	59.6909512195122	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2000	3	#FB61D7
2.54676652797617	#FB61D7	3.933	59.4977804878049	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2001	3	#FB61D7
2.5533441430501	#FB61D7	3.823	59.4239024390244	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2002	3	#FB61D7
2.55994845541899	#FB61D7	3.718	59.483756097561	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2003	3	#FB61D7
2.56664659940033	#FB61D7	3.621	59.6818048780488	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2004	3	#FB61D7
2.5734840469406	#FB61D7	3.531	60.0055853658537	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2005	3	#FB61D7
2.58046978696675	#FB61D7	3.453	60.4271707317073	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2006	3	#FB61D7
2.58758560811843	#FB61D7	3.386	60.8991463414634	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2007	3	#FB61D7
2.59481367137299	#FB61D7	3.33	61.3811219512195	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2008	3	#FB61D7
2.60212651576585	#FB61D7	3.286	61.8491219512195	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2009	3	#FB61D7
2.60950092017379	#FB61D7	3.25	62.2866829268293	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2010	3	#FB61D7
2.61693272344492	#FB61D7	3.221	62.6912926829268	Gabon	Sub-Saharan Africa (all income levels)	Gabon	2011	3	#FB61D7
5.55350892708259	#C49A00	2.692	71.1268292682927	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1960	3	#C49A00
5.56705004484349	#C49A00	2.784	70.8780487804878	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1961	3	#C49A00
5.58222261883953	#C49A00	2.859	70.9268292682927	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1962	3	#C49A00
5.59565560343143	#C49A00	2.881	70.8268292682927	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1963	3	#C49A00
5.60736843212679	#C49A00	2.934	71.6243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1964	3	#C49A00
5.61897841146159	#C49A00	2.863	71.6243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1965	3	#C49A00
5.62897071649321	#C49A00	2.783	71.5731707317073	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1966	3	#C49A00
5.63875838134718	#C49A00	2.679	72.1243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1967	3	#C49A00
5.64762776093902	#C49A00	2.604	71.7243902439025	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1968	3	#C49A00
5.65522120031911	#C49A00	2.507	71.7219512195122	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1969	3	#C49A00
5.66251754666785	#C49A00	2.437	71.9731707317073	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1970	3	#C49A00
5.67017616908001	#C49A00	2.408	72.2731707317073	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1971	3	#C49A00
5.67640513023871	#C49A00	2.204	72.1243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1972	3	#C49A00
5.6799591758015	#C49A00	2.036	72.3243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1973	3	#C49A00
5.68111994696498	#C49A00	1.92	72.5243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1974	3	#C49A00
5.68098328138357	#C49A00	1.81	72.7243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1975	3	#C49A00
5.68053035619844	#C49A00	1.74	72.7756097560976	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1976	3	#C49A00
5.67992527749792	#C49A00	1.69	73.2243902439024	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1977	3	#C49A00
5.68002392560628	#C49A00	1.75	73.1756097560976	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1978	3	#C49A00
5.6816757575452	#C49A00	1.86	73.2756097560976	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1979	3	#C49A00
5.68387712431206	#C49A00	1.89	73.6756097560976	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1980	3	#C49A00
5.68451874696559	#C49A00	1.81	74.0268292682927	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1981	3	#C49A00
5.68385831198878	#C49A00	1.78	74.1780487804878	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1982	3	#C49A00
5.68448665703752	#C49A00	1.77	74.3780487804878	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1983	3	#C49A00
5.68740416067368	#C49A00	1.77	74.7780487804878	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1984	3	#C49A00
5.69159195943079	#C49A00	1.8	74.6292682926829	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1985	3	#C49A00
5.69587062905556	#C49A00	1.78	74.9292682926829	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1986	3	#C49A00
5.69980316398316	#C49A00	1.82	75.280487804878	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1987	3	#C49A00
5.70391450042772	#C49A00	1.83	75.3804878048781	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1988	3	#C49A00
5.70873977399214	#C49A00	1.8	75.5829268292683	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1989	3	#C49A00
5.71428866270135	#C49A00	1.83	75.8804878048781	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1990	3	#C49A00
5.72003779975725	#C49A00	1.82	76.0829268292683	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1991	3	#C49A00
5.72507259516062	#C49A00	1.79	76.4341463414634	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1992	3	#C49A00
5.72954178887961	#C49A00	1.82	76.3853658536585	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1993	3	#C49A00
5.73429350788549	#C49A00	1.74	76.8853658536585	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1994	3	#C49A00
5.73923755300619	#C49A00	1.71	76.8365853658537	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1995	3	#C49A00
5.74400236577706	#C49A00	1.72	77.0878048780488	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1996	3	#C49A00
5.74882812382528	#C49A00	1.72	77.2109756097561	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1997	3	#C49A00
5.75429567531654	#C49A00	1.71	77.190243902439	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1998	3	#C49A00
5.76056103113661	#C49A00	1.68	77.390243902439	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	1999	3	#C49A00
5.76728702268792	#C49A00	1.64	77.7414634146342	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2000	3	#C49A00
5.7741734122908	#C49A00	1.63	77.9926829268293	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2001	3	#C49A00
5.78112385751784	#C49A00	1.64	78.1439024390244	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2002	3	#C49A00
5.78878058157192	#C49A00	1.71	78.4463414634146	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2003	3	#C49A00
5.79836292494993	#C49A00	1.77	78.7463414634146	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2004	3	#C49A00
5.80965632368272	#C49A00	1.78	79.0487804878049	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2005	3	#C49A00
5.8213858088272	#C49A00	1.84	79.2487804878049	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2006	3	#C49A00
5.83369853639563	#C49A00	1.9	79.4487804878049	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2007	3	#C49A00
5.84646867876912	#C49A00	1.96	79.6	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2008	3	#C49A00
5.85952865774435	#C49A00	1.94	80.0512195121951	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2009	3	#C49A00
5.87387157689428	#C49A00	1.98	80.4024390243902	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2010	3	#C49A00
5.88881698568532	#C49A00	1.98	80.7536585365854	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	2011	3	#C49A00
2.1342529397489	#53B400	6.743	63.1079268292683	Grenada	Latin America & Caribbean (all income levels)	Grenada	1960	3	#53B400
2.13550306980608	#53B400	6.627	63.2096341463415	Grenada	Latin America & Caribbean (all income levels)	Grenada	1961	3	#53B400
2.13653448311719	#53B400	6.442	63.3108292682927	Grenada	Latin America & Caribbean (all income levels)	Grenada	1962	3	#53B400
2.13735298446579	#53B400	6.196	63.4125365853659	Grenada	Latin America & Caribbean (all income levels)	Grenada	1963	3	#53B400
2.1379763404527	#53B400	5.906	63.5132195121951	Grenada	Latin America & Caribbean (all income levels)	Grenada	1964	3	#53B400
2.13842373205061	#53B400	5.597	63.6144146341464	Grenada	Latin America & Caribbean (all income levels)	Grenada	1965	3	#53B400
2.13868382670547	#53B400	5.3	63.7150975609756	Grenada	Latin America & Caribbean (all income levels)	Grenada	1966	3	#53B400
2.1387568090526	#53B400	5.04	63.8157804878049	Grenada	Latin America & Caribbean (all income levels)	Grenada	1967	3	#53B400
2.13868121948272	#53B400	4.835	63.9164390243903	Grenada	Latin America & Caribbean (all income levels)	Grenada	1968	3	#53B400
2.13851338501808	#53B400	4.69	64.0171219512195	Grenada	Latin America & Caribbean (all income levels)	Grenada	1969	3	#53B400
2.13829393704282	#53B400	4.604	64.1178048780488	Grenada	Latin America & Caribbean (all income levels)	Grenada	1970	3	#53B400
2.1380758860847	#53B400	4.561	64.218	Grenada	Latin America & Caribbean (all income levels)	Grenada	1971	3	#53B400
2.13786361002484	#53B400	4.537	64.3186829268293	Grenada	Latin America & Caribbean (all income levels)	Grenada	1972	3	#53B400
2.13759408169271	#53B400	4.512	64.4183902439025	Grenada	Latin America & Caribbean (all income levels)	Grenada	1973	3	#53B400
2.13717473902079	#53B400	4.479	64.5185853658537	Grenada	Latin America & Caribbean (all income levels)	Grenada	1974	3	#53B400
2.13656008038159	#53B400	4.436	64.6137804878049	Grenada	Latin America & Caribbean (all income levels)	Grenada	1975	3	#53B400
2.13565863710129	#53B400	4.385	64.6989024390244	Grenada	Latin America & Caribbean (all income levels)	Grenada	1976	3	#53B400
2.13454528753615	#53B400	4.337	64.7744878048781	Grenada	Latin America & Caribbean (all income levels)	Grenada	1977	3	#53B400
2.13354093242698	#53B400	4.299	64.8455365853659	Grenada	Latin America & Caribbean (all income levels)	Grenada	1978	3	#53B400
2.13308980530016	#53B400	4.269	64.9200975609756	Grenada	Latin America & Caribbean (all income levels)	Grenada	1979	3	#53B400
2.13348135180399	#53B400	4.251	65.0093170731707	Grenada	Latin America & Caribbean (all income levels)	Grenada	1980	3	#53B400
2.13489240940809	#53B400	4.244	65.1253170731707	Grenada	Latin America & Caribbean (all income levels)	Grenada	1981	3	#53B400
2.13712201127568	#53B400	4.243	65.2791707317073	Grenada	Latin America & Caribbean (all income levels)	Grenada	1982	3	#53B400
2.13963911644996	#53B400	4.245	65.4833658536585	Grenada	Latin America & Caribbean (all income levels)	Grenada	1983	3	#53B400
2.14174564122616	#53B400	4.243	65.7467804878049	Grenada	Latin America & Caribbean (all income levels)	Grenada	1984	3	#53B400
