colour	x	y	group	showSelectedlegendcolourfill	clickSelects	PANEL
#53B400	2.321	1996	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.254	1997	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.192	1998	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.135	1999	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.087	2000	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.047	2001	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	2.014	2002	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.985	2003	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.96	2004	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.939	2005	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.92	2006	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.904	2007	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.889	2008	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.876	2009	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.862	2010	37	Latin America & Caribbean (all income levels)	Chile	1
#53B400	1.849	2011	37	Latin America & Caribbean (all income levels)	Chile	1
#FB61D7	5.774	1960	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.819	1961	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.866	1962	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.913	1963	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.958	1964	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.001	1965	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.043	1966	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.084	1967	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.126	1968	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.168	1969	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.208	1970	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.247	1971	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.283	1972	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.315	1973	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.343	1974	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.366	1975	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.387	1976	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.404	1977	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.419	1978	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.428	1979	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.431	1980	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.425	1981	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.407	1982	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.377	1983	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.335	1984	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.282	1985	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.22	1986	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.152	1987	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.08	1988	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	6.004	1989	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.923	1990	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.832	1991	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.731	1992	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.62	1993	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.502	1994	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.384	1995	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.273	1996	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.175	1997	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.094	1998	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	5.03	1999	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.983	2000	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.947	2001	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.917	2002	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.886	2003	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.85	2004	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.807	2005	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.756	2006	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.696	2007	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.631	2008	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.561	2009	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.487	2010	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#FB61D7	4.409	2011	31	Sub-Saharan Africa (all income levels)	Cameroon	1
#F8766D	5.469	1960	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.523	1961	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.602	1962	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.697	1963	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.793	1964	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.872	1965	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.914	1966	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.906	1967	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.841	1968	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.712	1969	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.512	1970	38	East Asia & Pacific (all income levels)	China	1
#F8766D	5.24	1971	38	East Asia & Pacific (all income levels)	China	1
#F8766D	4.91	1972	38	East Asia & Pacific (all income levels)	China	1
#F8766D	4.544	1973	38	East Asia & Pacific (all income levels)	China	1
#F8766D	4.16	1974	38	East Asia & Pacific (all income levels)	China	1
#F8766D	3.783	1975	38	East Asia & Pacific (all income levels)	China	1
#F8766D	3.439	1976	38	East Asia & Pacific (all income levels)	China	1
#F8766D	3.144	1977	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.907	1978	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.736	1979	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.632	1980	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.589	1981	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.586	1982	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.602	1983	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.625	1984	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.639	1985	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.629	1986	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.594	1987	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.532	1988	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.444	1989	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.336	1990	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.219	1991	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.106	1992	38	East Asia & Pacific (all income levels)	China	1
#F8766D	2.007	1993	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.927	1994	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.868	1995	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.828	1996	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.799	1997	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.776	1998	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.755	1999	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.737	2000	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.72	2001	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.705	2002	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.692	2003	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.68	2004	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.668	2005	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.656	2006	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.643	2007	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.629	2008	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.614	2009	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.598	2010	38	East Asia & Pacific (all income levels)	China	1
#F8766D	1.582	2011	38	East Asia & Pacific (all income levels)	China	1
#53B400	6.807	1960	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.8	1961	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.776	1962	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.731	1963	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.661	1964	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.559	1965	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.422	1966	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.25	1967	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	6.05	1968	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	5.83	1969	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	5.599	1970	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	5.37	1971	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	5.153	1972	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.956	1973	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.782	1974	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.631	1975	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.497	1976	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.372	1977	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.247	1978	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	4.121	1979	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.993	1980	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.867	1981	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.744	1982	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.63	1983	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.525	1984	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.43	1985	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.347	1986	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.275	1987	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.211	1988	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.155	1989	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.104	1990	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.057	1991	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	3.012	1992	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.966	1993	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.92	1994	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.872	1995	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.823	1996	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.775	1997	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.727	1998	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.682	1999	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.64	2000	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.603	2001	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.57	2002	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.542	2003	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.518	2004	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.496	2005	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.475	2006	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.454	2007	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.43	2008	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.403	2009	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.1	2010	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	2.1	2011	39	Latin America & Caribbean (all income levels)	Colombia	1
#53B400	7.311	1960	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	7.295	1961	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	7.221	1962	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	7.085	1963	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	6.886	1964	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	6.631	1965	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	6.328	1966	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	5.997	1967	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	5.657	1968	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	5.324	1969	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	5.012	1970	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	4.733	1971	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	4.488	1972	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	4.278	1973	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	4.105	1974	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.968	1975	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.864	1976	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.784	1977	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.719	1978	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.665	1979	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.618	1980	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.577	1981	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.544	1982	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.517	1983	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.491	1984	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.463	1985	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.427	1986	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.38	1987	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.323	1988	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.254	1989	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.175	1990	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.09	1991	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	3.002	1992	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.917	1993	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.835	1994	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.758	1995	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.686	1996	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.616	1997	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.548	1998	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.481	1999	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.414	2000	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.345	2001	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.275	2002	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.204	2003	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.134	2004	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.067	2005	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	2.007	2006	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	1.954	2007	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	1.91	2008	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	1.875	2009	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	1.848	2010	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	1.827	2011	43	Latin America & Caribbean (all income levels)	Costa Rica	1
#53B400	4.182	1960	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.36	1961	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.509	1962	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.606	1963	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.643	1964	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.617	1965	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.54	1966	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.433	1967	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.312	1968	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.18	1969	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	4.033	1970	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	3.857	1971	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	3.646	1972	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	3.4	1973	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	3.127	1974	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	2.844	1975	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	2.573	1976	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	2.332	1977	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	2.134	1978	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.987	1979	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.892	1980	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.843	1981	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.826	1982	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.825	1983	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.832	1984	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.837	1985	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.836	1986	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.827	1987	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.81	1988	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.785	1989	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.752	1990	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.715	1991	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.68	1992	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.65	1993	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.628	1994	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.614	1995	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.609	1996	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.61	1997	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.615	1998	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.621	1999	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.626	2000	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.626	2001	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.621	2002	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.61	2003	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.592	2004	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.57	2005	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.545	2006	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.52	2007	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.499	2008	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.481	2009	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.467	2010	46	Latin America & Caribbean (all income levels)	Cuba	1
#53B400	1.457	2011	46	Latin America & Caribbean (all income levels)	Cuba	1
#FB61D7	6.885	1960	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.922	1961	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.953	1962	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.976	1963	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.989	1964	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.993	1965	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.99	1966	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.982	1967	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.97	1968	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.954	1969	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.935	1970	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.913	1971	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.887	1972	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.855	1973	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.818	1974	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.771	1975	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.714	1976	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.645	1977	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.564	1978	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.473	1979	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.375	1980	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.274	1981	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.174	1982	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	6.075	1983	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.979	1984	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.883	1985	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.784	1986	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.68	1987	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.565	1988	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.441	1989	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.307	1990	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.164	1991	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	5.016	1992	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.863	1993	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.708	1994	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.55	1995	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.388	1996	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.221	1997	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	4.05	1998	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.876	1999	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.701	2000	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.528	2001	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.358	2002	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.195	2003	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	3.041	2004	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.899	2005	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.772	2006	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.659	2007	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.561	2008	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.477	2009	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.405	2010	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#FB61D7	2.344	2011	33	Sub-Saharan Africa (all income levels)	Cape Verde	1
#53B400	2.1	2006	47	Latin America & Caribbean (all income levels)	Curacao	1
#53B400	2	2007	47	Latin America & Caribbean (all income levels)	Curacao	1
#53B400	2.2	2008	47	Latin America & Caribbean (all income levels)	Curacao	1
#53B400	2.1	2009	47	Latin America & Caribbean (all income levels)	Curacao	1
#C49A00	3.5	1960	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.471	1961	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.421	1962	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.346	1963	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.249	1964	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.133	1965	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	3.01	1966	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.889	1967	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.779	1968	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.686	1969	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.61	1970	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.547	1971	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.491	1972	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.44	1973	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.393	1974	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.352	1975	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.323	1976	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.31	1977	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.312	1978	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.328	1979	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.354	1980	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.385	1981	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.415	1982	48	Europe & Central Asia (all income levels)	Cyprus	1
#C49A00	2.438	1983	48	Europe & Central Asia (all income levels)	Cyprus	1
