colour	x	y	group	showSelectedlegendcolourfill	clickSelects	PANEL
#C49A00	2000	71.6634146341463	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2001	71.7682926829268	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2002	71.8658536585366	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2003	72.0658536585366	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2004	72.5634146341463	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2005	72.5609756097561	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2006	72.6121951219512	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2007	72.6634146341463	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2008	72.9634146341463	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2009	73.4121951219512	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2010	73.5121951219512	27	Europe & Central Asia (all income levels)	Bulgaria	4
#C49A00	2011	74.1634146341463	27	Europe & Central Asia (all income levels)	Bulgaria	4
#FB61D7	1960	35.8631463414634	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1961	36.3746097560976	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1962	36.8775609756098	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1963	37.3750243902439	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1964	37.8664878048781	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1965	38.3574390243902	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1966	38.8508780487805	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1967	39.3498292682927	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1968	39.856756097561	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1969	40.3736829268293	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1970	40.9011219512195	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1971	41.4385609756098	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1972	41.9839756097561	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1973	42.5334146341463	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1974	43.0833658536585	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1975	43.6348048780488	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1976	44.1902682926829	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1977	44.7462195121951	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1978	45.2961951219512	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1979	45.8301463414634	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1980	46.3316097560976	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1981	46.7850487804878	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1982	47.1799512195122	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1983	47.5113414634146	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1984	47.7782195121951	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1985	47.9815853658537	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1986	48.1284390243902	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1987	48.2338292682927	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1988	48.3152195121951	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1989	48.3846341463415	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1990	48.4530487804878	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1991	48.5274146341463	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1992	48.6117317073171	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1993	48.7100243902439	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1994	48.8308292682927	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1995	48.979756097561	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1996	49.1594390243902	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1997	49.3699756097561	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1998	49.6103414634146	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1999	49.8854878048781	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2000	50.2012926829268	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2001	50.5655609756098	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2002	50.9776341463415	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2003	51.4323658536585	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2004	51.9222195121951	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2005	52.4351951219512	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2006	52.9579024390244	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2007	53.4769512195122	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2008	53.9824878048781	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2009	54.4660487804878	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2010	54.9241951219512	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	2011	55.3579024390244	28	Sub-Saharan Africa (all income levels)	Burkina Faso	4
#FB61D7	1960	41.2365365853659	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1961	41.5484634146341	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1962	41.8668780487805	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1963	42.1882926829268	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1964	42.5067073170732	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1965	42.8061463414634	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1966	43.0675853658537	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1967	43.283512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1968	43.4539756097561	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1969	43.5884390243902	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1970	43.7059268292683	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1971	43.8344390243903	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1972	43.9979756097561	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1973	44.2140243902439	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1974	44.4880487804878	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1975	44.822	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1976	45.2102926829268	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1977	45.6289024390244	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1978	46.0538292682927	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1979	46.4671219512195	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1980	46.8593170731707	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1981	47.225512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1982	47.5598048780488	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1983	47.8462926829268	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1984	48.062512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1985	48.1605609756098	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1986	48.0869512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1987	47.8301463414634	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1988	47.4061219512195	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1989	46.8498048780488	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1990	46.2271463414634	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1991	45.6215365853659	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1992	45.1109512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1993	44.753756097561	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1994	44.5784634146342	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1995	44.588512195122	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1996	44.7584146341463	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1997	45.0267073170732	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1998	45.3384390243903	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	1999	45.6705609756098	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2000	46.0050487804878	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2001	46.3363902439024	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2002	46.6730731707317	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2003	47.0215609756098	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2004	47.3803658536585	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2005	47.7514634146342	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2006	48.1388780487805	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2007	48.5466341463415	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2008	48.975756097561	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2009	49.4212682926829	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2010	49.8772195121951	29	Sub-Saharan Africa (all income levels)	Burundi	4
#FB61D7	2011	50.3370975609756	29	Sub-Saharan Africa (all income levels)	Burundi	4
#F8766D	1960	42.4041463414634	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1961	42.8949024390244	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1962	43.4316829268293	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1963	43.990512195122	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1964	44.5283902439024	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1965	44.9758536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1966	45.2554146341463	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1967	45.3065853658537	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1968	45.0818536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1969	44.5562195121951	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1970	43.6327073170732	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1971	42.2078536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1972	40.3466097560976	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1973	38.2119268292683	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1974	36.0111951219512	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1975	34.1257317073171	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1976	32.9853414634146	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1977	32.8409024390244	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1978	33.7899024390244	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1979	35.7894146341463	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1980	38.6240731707317	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1981	41.9405853658537	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1982	45.2767317073171	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1983	48.2511951219512	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1984	50.6716097560976	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1985	52.4350243902439	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1986	53.5709024390244	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1987	54.2961463414634	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1988	54.7996341463415	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1989	55.1478536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1990	55.3972926829268	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1991	55.5814634146342	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1992	55.7143902439024	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1993	55.8160487804878	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1994	55.9238536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1995	56.0652682926829	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1996	56.2572682926829	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1997	56.4922682926829	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1998	56.7671463414634	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	1999	57.0888292682927	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2000	57.4641463414634	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2001	57.8964634146341	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2002	58.3752195121951	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2003	58.8894390243903	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2004	59.4286341463415	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2005	59.9793902439024	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2006	60.5283170731707	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2007	61.0645853658537	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2008	61.5808536585366	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2009	62.0721951219512	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2010	62.5362195121951	30	East Asia & Pacific (all income levels)	Cambodia	4
#F8766D	2011	62.9774146341463	30	East Asia & Pacific (all income levels)	Cambodia	4
#FB61D7	1960	41.523756097561	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1961	41.9653414634146	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1962	42.4059512195122	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1963	42.8435609756098	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1964	43.2786585365854	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1965	43.7151707317073	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1966	44.158512195122	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1967	44.6136341463415	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1968	45.0845609756098	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1969	45.5717804878049	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1970	46.0763902439024	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1971	46.599	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1972	47.1336829268293	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1973	47.6740487804878	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1974	48.2146097560976	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1975	48.7498780487805	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1976	49.2758048780488	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1977	49.7883414634146	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1978	50.2809024390244	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1979	50.7484634146342	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1980	51.1865365853659	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1981	51.5930731707317	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1982	51.9681219512195	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1983	52.3071951219512	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1984	52.6052926829268	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1985	52.8563902439024	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1986	53.054	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1987	53.1960975609756	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1988	53.2797317073171	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1989	53.3008780487805	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1990	53.2530975609756	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1991	53.1279024390244	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1992	52.9293170731707	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1993	52.6668780487805	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1994	52.3505609756098	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1995	51.9919024390244	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1996	51.5999024390244	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1997	51.1915365853659	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1998	50.786756097561	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	1999	50.406512195122	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2000	50.0712682926829	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2001	49.7929756097561	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2002	49.5780975609756	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2003	49.4355609756098	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2004	49.3748536585366	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2005	49.4124146341463	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2006	49.5611707317073	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2007	49.8151707317073	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2008	50.1609024390244	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2009	50.5829268292683	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2010	51.062756097561	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#FB61D7	2011	51.5764634146342	31	Sub-Saharan Africa (all income levels)	Cameroon	4
#00B6EB	1960	71.1331707317073	32	North America	Canada	4
#00B6EB	1961	71.3460975609756	32	North America	Canada	4
#00B6EB	1962	71.3670731707317	32	North America	Canada	4
#00B6EB	1963	71.3807317073171	32	North America	Canada	4
#00B6EB	1964	71.7763414634146	32	North America	Canada	4
#00B6EB	1965	71.8721951219512	32	North America	Canada	4
#00B6EB	1966	72.0043902439024	32	North America	Canada	4
#00B6EB	1967	72.2078048780488	32	North America	Canada	4
#00B6EB	1968	72.3534146341463	32	North America	Canada	4
#00B6EB	1969	72.5014634146341	32	North America	Canada	4
#00B6EB	1970	72.7004878048781	32	North America	Canada	4
#00B6EB	1971	73.0292682926829	32	North America	Canada	4
#00B6EB	1972	72.9339024390244	32	North America	Canada	4
#00B6EB	1973	73.1626829268293	32	North America	Canada	4
#00B6EB	1974	73.2375609756098	32	North America	Canada	4
#00B6EB	1975	73.5217073170732	32	North America	Canada	4
#00B6EB	1976	73.8560975609756	32	North America	Canada	4
#00B6EB	1977	74.2156097560976	32	North America	Canada	4
#00B6EB	1978	74.529756097561	32	North America	Canada	4
#00B6EB	1979	74.8663414634146	32	North America	Canada	4
#00B6EB	1980	75.0780487804878	32	North America	Canada	4
#00B6EB	1981	75.4785365853659	32	North America	Canada	4
#00B6EB	1982	75.6804878048781	32	North America	Canada	4
#00B6EB	1983	76.0363414634146	32	North America	Canada	4
#00B6EB	1984	76.3175609756098	32	North America	Canada	4
#00B6EB	1985	76.3034146341464	32	North America	Canada	4
#00B6EB	1986	76.44	32	North America	Canada	4
#00B6EB	1987	76.739512195122	32	North America	Canada	4
#00B6EB	1988	76.8092682926829	32	North America	Canada	4
#00B6EB	1989	77.0656097560976	32	North America	Canada	4
#00B6EB	1990	77.3770731707317	32	North America	Canada	4
#00B6EB	1991	77.5534146341464	32	North America	Canada	4
#00B6EB	1992	77.3207317073171	32	North America	Canada	4
#00B6EB	1993	77.6851219512195	32	North America	Canada	4
#00B6EB	1994	77.8619512195122	32	North America	Canada	4
#00B6EB	1995	77.9775609756098	32	North America	Canada	4
#00B6EB	1996	78.2304878048781	32	North America	Canada	4
#00B6EB	1997	78.4804878048781	32	North America	Canada	4
#00B6EB	1998	78.6624390243902	32	North America	Canada	4
#00B6EB	1999	78.8829268292683	32	North America	Canada	4
#00B6EB	2000	79.2365853658537	32	North America	Canada	4
#00B6EB	2001	79.4878048780488	32	North America	Canada	4
#00B6EB	2002	79.590243902439	32	North America	Canada	4
#00B6EB	2003	79.8390243902439	32	North America	Canada	4
#00B6EB	2004	80.1414634146341	32	North America	Canada	4
#00B6EB	2005	80.2926829268293	32	North America	Canada	4
#00B6EB	2006	80.6439024390244	32	North America	Canada	4
#00B6EB	2007	80.8043902439024	32	North America	Canada	4
#00B6EB	2008	80.9648780487805	32	North America	Canada	4
#00B6EB	2009	80.6617804878049	32	North America	Canada	4
#00B6EB	2010	80.7978048780488	32	North America	Canada	4
#00B6EB	2011	80.929243902439	32	North America	Canada	4
#FB61D7	1960	48.672	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1961	48.9037804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1962	49.1239512195122	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1963	49.3410243902439	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1964	49.5701707317073	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1965	49.8411463414634	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1966	50.1907804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1967	50.6387317073171	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1968	51.1940243902439	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1969	51.8530487804878	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1970	52.5990243902439	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1971	53.4050975609756	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1972	54.2333902439024	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1973	55.0495365853659	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1974	55.8353414634146	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1975	56.578243902439	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1976	57.2783170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1977	57.9487804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1978	58.5987804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1979	59.2298292682927	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1980	59.8433414634146	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1981	60.4391951219512	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1982	61.0173170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1983	61.5797073170732	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1984	62.126512195122	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1985	62.6583170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1986	63.1733170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1987	63.6721951219512	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1988	64.1561951219512	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1989	64.6254878048781	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1990	65.0802195121951	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1991	65.519512195122	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1992	65.9453170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1993	66.3601219512195	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1994	66.7704390243903	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1995	67.1823170731707	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1996	67.6031951219512	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1997	68.0370487804878	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1998	68.4878048780488	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1999	68.9563902439024	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2000	69.4482682926829	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2001	69.9698536585366	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2002	70.5136585365854	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2003	71.0676341463415	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2004	71.6177804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2005	72.1406585365854	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2006	72.6103414634146	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2007	73.0108536585366	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2008	73.3361951219512	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2009	73.5868048780488	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2010	73.7740487804878	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	2011	73.9167804878049	33	Sub-Saharan Africa (all income levels)	Cape Verde	4
#FB61D7	1960	36.4826341463415	34	Sub-Saharan Africa (all income levels)	Central African Republic	4
